date,session_key,pit_duration,meeting_key,driver_number,lap_number,lane_duration,stop_duration
2024-11-03T17:02:36.466000+00:00,9636,1420.2,1249,16,32,1420.2,
2024-11-03T17:02:39.343000+00:00,9636,1420.2,1249,81,32,1420.2,
2024-11-03T17:02:44.066000+00:00,9636,1422.8,1249,14,32,1422.8,
2024-11-03T17:02:46.841000+00:00,9636,1422.7,1249,30,32,1422.7,
2024-11-03T17:02:51.473000+00:00,9636,1425.7,1249,44,32,1425.7,
2024-11-03T17:02:53.242000+00:00,9636,1422.0,1249,77,32,1422.0,
2024-11-03T17:02:57.164000+00:00,9636,1424.6,1249,55,32,1424.6,
2024-11-03T17:02:59.628000+00:00,9636,1425.2,1249,11,32,1425.2,
2024-11-03T17:03:01.408000+00:00,9636,1424.7,1249,50,32,1424.7,
2024-11-03T17:03:04.904000+00:00,9636,68.542,1249,24,32,68.542,38.3
2024-11-24T06:10:57.685000+00:00,9644,21.407,1250,14,4,21.407,2.6
2024-11-24T06:19:06.266000+00:00,9644,21.329,1250,16,9,21.329,2.5
2024-11-24T06:19:07.617000+00:00,9644,21.194,1250,4,9,21.194,2.5
2024-11-24T06:19:18.900000+00:00,9644,22.012,1250,23,9,22.012,3.3
2024-11-24T06:19:33.118000+00:00,9644,34.863,1250,18,9,34.863,14.6
2024-11-24T06:20:42.836000+00:00,9644,21.048,1250,55,10,21.048,2.3
2024-11-24T06:20:51.630000+00:00,9644,21.168,1250,22,10,21.168,2.3
2024-11-24T06:20:51.948000+00:00,9644,22.179,1250,10,10,22.179,3.3
2024-11-24T06:20:58.606000+00:00,9644,27.732,1250,81,10,27.732,8.9
2024-11-24T06:22:21.475000+00:00,9644,20.697,1250,1,11,20.697,2.0
2024-11-24T06:22:29.432000+00:00,9644,15.7,1250,31,11,15.7,
2024-11-24T06:22:38.168000+00:00,9644,22.96,1250,24,11,22.96,3.9
2024-11-24T06:22:39.393000+00:00,9644,21.049,1250,30,11,21.049,2.5
2024-11-24T06:23:51.641000+00:00,9644,21.072,1250,63,12,21.072,2.4
2024-11-24T06:24:29.841000+00:00,9644,21.142,1250,31,12,21.142,2.4
2024-11-24T06:25:45.957000+00:00,9644,21.067,1250,44,13,21.067,2.7
2024-11-24T06:27:37.827000+00:00,9644,21.511,1250,27,14,21.511,2.6
2024-11-24T06:31:11.999000+00:00,9644,21.17,1250,43,16,21.17,2.7
2024-11-24T06:32:42.506000+00:00,9644,21.294,1250,11,17,21.294,2.4
2024-11-24T06:32:54.368000+00:00,9644,21.963,1250,20,17,21.963,2.6
2024-11-24T06:32:56.786000+00:00,9644,21.623,1250,77,17,21.623,2.7
2024-11-24T06:44:31.742000+00:00,9644,21.407,1250,14,24,21.407,2.9
2024-11-24T06:45:59.959000+00:00,9644,21.082,1250,81,25,21.082,2.4
2024-11-24T06:47:56.973000+00:00,9644,21.221,1250,43,26,21.221,2.7
2024-11-24T06:48:53.604000+00:00,9644,22.254,1250,1,27,22.254,3.4
2024-11-24T06:48:56.621000+00:00,9644,21.355,1250,44,27,21.355,2.6
2024-11-24T06:50:36.753000+00:00,9644,20.879,1250,55,28,20.879,2.2
2024-11-24T06:51:18.369000+00:00,9644,21.588,1250,18,28,21.588,2.6
2024-11-24T06:52:36.039000+00:00,9644,21.208,1250,22,29,21.208,2.5
2024-11-24T06:54:02.252000+00:00,9644,20.668,1250,4,30,20.668,2.1
2024-11-24T06:55:28.479000+00:00,9644,21.585,1250,16,31,21.585,2.9
2024-11-24T06:56:48.548000+00:00,9644,20.975,1250,63,32,20.975,2.4
2024-11-24T06:57:41.036000+00:00,9644,21.034,1250,11,32,21.034,2.4
2024-11-24T06:59:12.147000+00:00,9644,21.702,1250,27,33,21.702,2.8
2024-11-24T07:01:07.676000+00:00,9644,21.761,1250,24,34,21.761,2.8
2024-11-24T07:03:12.172000+00:00,9644,22.821,1250,77,35,22.821,3.9
2024-11-24T07:07:50.439000+00:00,9644,20.642,1250,30,38,20.642,2.3
2024-11-24T07:19:22.430000+00:00,9644,21.858,1250,31,45,21.858,2.9
2024-11-24T07:23:21.033000+00:00,9644,21.059,1250,4,48,21.059,2.5
2024-12-01T16:06:16.114000+00:00,9655,29.783,1251,18,1,29.783,3.4
2024-12-01T16:06:47.801000+00:00,9655,32.957,1251,27,1,32.957,6.3
2024-12-01T16:18:02.146000+00:00,9655,41.674,1251,18,7,41.674,15.2
2024-12-01T16:40:26.391000+00:00,9655,32.308,1251,63,23,32.308,7.0
2024-12-01T16:42:26.421000+00:00,9655,29.034,1251,77,24,29.034,2.4
2024-12-01T16:46:33.456000+00:00,9655,28.543,1251,20,27,28.543,2.9
2024-12-01T16:52:37.524000+00:00,9655,28.343,1251,27,31,28.343,2.6
2024-12-01T16:55:56.718000+00:00,9655,27.818,1251,81,34,27.818,3.3
2024-12-01T16:56:29.627000+00:00,9655,36.143,1251,55,34,36.143,9.8
2024-12-01T16:57:12.738000+00:00,9655,28.303,1251,1,35,28.303,2.5
2024-12-01T16:57:15.167000+00:00,9655,37.915,1251,44,34,37.915,10.4
2024-12-01T16:57:16.341000+00:00,9655,28.024,1251,4,35,28.024,3.3
2024-12-01T16:57:32.728000+00:00,9655,28.46,1251,16,35,28.46,2.7
2024-12-01T16:57:58.787000+00:00,9655,28.088,1251,11,35,28.088,2.2
2024-12-01T16:58:20.238000+00:00,9655,28.792,1251,10,35,28.792,3.2
2024-12-01T16:58:28.445000+00:00,9655,27.87,1251,63,35,27.87,2.6
2024-12-01T16:58:30.522000+00:00,9655,28.628,1251,14,35,28.628,2.7
2024-12-01T16:58:33.762000+00:00,9655,29.085,1251,24,35,29.085,3.0
2024-12-01T16:58:53.548000+00:00,9655,29.024,1251,22,35,29.024,3.1
2024-12-01T16:58:55.885000+00:00,9655,29.179,1251,23,35,29.179,3.8
2024-12-01T16:59:14.397000+00:00,9655,45.049,1251,30,35,45.049,14.0
2024-12-01T16:59:57.391000+00:00,9655,23.8,1251,1,36,23.8,
2024-12-01T16:59:58.493000+00:00,9655,23.4,1251,44,35,23.4,
2024-12-01T17:00:03.433000+00:00,9655,25.5,1251,4,36,25.5,
2024-12-01T17:00:05.489000+00:00,9655,28.968,1251,77,35,28.968,3.2
2024-12-01T17:00:06.458000+00:00,9655,25.6,1251,16,36,25.6,
2024-12-01T17:00:07.448000+00:00,9655,22.8,1251,81,36,22.8,
2024-12-01T17:00:16.876000+00:00,9655,22.7,1251,11,36,22.7,
2024-12-01T17:00:36.113000+00:00,9655,22.7,1251,10,36,22.7,
2024-12-01T17:00:45.252000+00:00,9655,22.7,1251,63,36,22.7,
2024-12-01T17:00:47.867000+00:00,9655,22.7,1251,55,36,22.7,
2024-12-01T17:00:53.207000+00:00,9655,23.2,1251,24,36,23.2,
2024-12-01T17:00:56.730000+00:00,9655,28.592,1251,14,36,28.592,2.6
2024-12-01T17:00:56.690000+00:00,9655,22.6,1251,20,36,22.6,
2024-12-01T17:01:10.357000+00:00,9655,22.7,1251,22,36,22.7,
2024-12-01T17:01:11.986000+00:00,9655,22.7,1251,23,36,22.7,
2024-12-01T17:01:14.642000+00:00,9655,23.8,1251,27,36,23.8,
2024-12-01T17:01:31.396000+00:00,9655,22.7,1251,30,36,22.7,
2024-12-01T17:02:44.854000+00:00,9655,22.7,1251,1,37,22.7,
2024-12-01T17:02:50.788000+00:00,9655,26.8,1251,44,36,26.8,
2024-12-01T17:02:53.341000+00:00,9655,28.7,1251,4,37,28.7,
2024-12-01T17:02:54.439000+00:00,9655,28.1,1251,77,36,28.1,
2024-12-01T17:02:56.722000+00:00,9655,28.9,1251,16,37,28.9,
2024-12-01T17:02:58.699000+00:00,9655,29.3,1251,81,37,29.3,
2024-12-01T17:03:00.768000+00:00,9655,29.4,1251,11,37,29.4,
2024-12-01T17:03:04.251000+00:00,9655,30.4,1251,10,37,30.4,
2024-12-01T17:03:08.929000+00:00,9655,34.0,1251,63,37,34.0,
2024-12-01T17:03:10.610000+00:00,9655,34.3,1251,55,37,34.3,
2024-12-01T17:03:12.770000+00:00,9655,34.8,1251,24,37,34.8,
2024-12-01T17:03:15.314000+00:00,9655,32.8,1251,14,37,32.8,
2024-12-01T17:03:16.452000+00:00,9655,33.3,1251,20,37,33.3,
2024-12-01T17:03:21.452000+00:00,9655,35.8,1251,22,37,35.8,
2024-12-01T17:03:23.176000+00:00,9655,36.5,1251,23,37,36.5,
2024-12-01T17:03:26.493000+00:00,9655,37.6,1251,27,37,37.6,
2024-12-01T17:03:31.230000+00:00,9655,26.7,1251,30,37,26.7,
2024-12-01T17:09:51.860000+00:00,9655,29.271,1251,22,40,29.271,3.4
2024-12-01T17:09:59.872000+00:00,9655,34.655,1251,30,40,34.655,3.5
2024-12-01T17:18:36.556000+00:00,9655,36.069,1251,4,45,36.069,10.8
2024-12-01T17:21:28.004000+00:00,9655,22.7,1251,44,47,22.7,
2024-12-01T17:33:23.892000+00:00,9655,39.687,1251,23,55,39.687,14.2
2024-12-08T13:09:54.663000+00:00,9662,24.941,1252,43,3,24.941,4.9
2024-12-08T13:10:50.793000+00:00,9662,23.582,1252,81,4,23.582,4.4
2024-12-08T13:14:05.238000+00:00,9662,41.144,1252,77,6,41.144,21.5
2024-12-08T13:21:14.719000+00:00,9662,23.266,1252,18,11,23.266,4.0
2024-12-08T13:22:47.153000+00:00,9662,26.363,1252,20,12,26.363,7.2
2024-12-08T13:22:49.740000+00:00,9662,23.024,1252,24,12,23.024,3.5
2024-12-08T13:22:50.176000+00:00,9662,22.065,1252,23,12,22.065,3.3
2024-12-08T13:24:07.929000+00:00,9662,21.53,1252,27,13,21.53,2.5
2024-12-08T13:24:13.849000+00:00,9662,23.326,1252,14,13,23.326,4.3
2024-12-08T13:25:34.002000+00:00,9662,22.059,1252,10,14,22.059,2.6
2024-12-08T13:34:35.212000+00:00,9662,21.869,1252,16,20,21.869,2.7
2024-12-08T13:38:02.632000+00:00,9662,21.869,1252,22,22,21.869,2.4
2024-12-08T13:38:05.033000+00:00,9662,22.08,1252,61,22,22.08,2.6
2024-12-08T13:39:28.628000+00:00,9662,23.415,1252,30,23,23.415,4.2
2024-12-08T13:41:24.188000+00:00,9662,22.565,1252,30,24,22.565,3.5
2024-12-08T13:41:44.930000+00:00,9662,21.28,1252,55,25,21.28,2.2
2024-12-08T13:43:11.101000+00:00,9662,21.276,1252,4,26,21.276,2.0
2024-12-08T13:43:34.032000+00:00,9662,21.656,1252,63,26,21.656,2.4
2024-12-08T13:48:20.136000+00:00,9662,32.652,1252,1,29,32.652,13.5
2024-12-08T13:48:41.187000+00:00,9662,21.678,1252,20,29,21.678,2.6
2024-12-08T13:49:25.632000+00:00,9662,32.317,1252,30,29,32.317,12.2
2024-12-08T13:50:44.261000+00:00,9662,22.815,1252,20,30,22.815,2.9
2024-12-08T13:53:11.117000+00:00,9662,22.053,1252,18,32,22.053,2.6
2024-12-08T13:53:15.592000+00:00,9662,32.774,1252,81,32,32.774,13.4
2024-12-08T13:55:40.171000+00:00,9662,21.694,1252,44,34,21.694,2.5
2024-12-08T14:00:33.716000+00:00,9662,22.437,1252,14,37,22.437,3.4
2024-12-08T14:03:51.458000+00:00,9662,28.765,1252,24,39,28.765,9.2
2024-12-08T14:28:28.764000+00:00,9662,22.09,1252,20,55,22.09,2.8
2025-03-16T04:23:12.761000+00:00,9693,13.3,1254,4,2,13.3,
2025-03-16T04:23:14.282000+00:00,9693,13.4,1254,1,2,13.4,
2025-03-16T04:23:15.787000+00:00,9693,13.0,1254,81,2,13.0,
2025-03-16T04:23:18.291000+00:00,9693,13.6,1254,63,2,13.6,
2025-03-16T04:23:21.181000+00:00,9693,14.1,1254,16,2,14.1,
2025-03-16T04:23:24.246000+00:00,9693,14.9,1254,22,2,14.9,
2025-03-16T04:23:26.497000+00:00,9693,15.0,1254,23,2,15.0,
2025-03-16T04:23:28.680000+00:00,9693,15.0,1254,44,2,15.0,
2025-03-16T04:23:31.233000+00:00,9693,15.1,1254,10,2,15.1,
2025-03-16T04:23:33.032000+00:00,9693,15.5,1254,14,2,15.5,
2025-03-16T04:23:35.723000+00:00,9693,15.5,1254,18,2,15.5,
2025-03-16T04:23:37.404000+00:00,9693,15.1,1254,27,2,15.1,
2025-03-16T04:23:38.906000+00:00,9693,14.6,1254,12,2,14.6,
2025-03-16T04:23:40.336000+00:00,9693,14.4,1254,5,2,14.4,
2025-03-16T04:23:42.208000+00:00,9693,14.3,1254,31,2,14.3,
2025-03-16T04:23:44.866000+00:00,9693,14.7,1254,30,2,14.7,
2025-03-16T04:23:45.808000+00:00,9693,14.6,1254,87,2,14.6,
2025-03-16T04:25:54.261000+00:00,9693,12.9,1254,4,3,12.9,
2025-03-16T04:25:56.710000+00:00,9693,13.7,1254,1,3,13.7,
2025-03-16T04:25:58.250000+00:00,9693,13.8,1254,81,3,13.8,
2025-03-16T04:26:00.588000+00:00,9693,14.1,1254,63,3,14.1,
2025-03-16T04:26:03.317000+00:00,9693,14.6,1254,16,3,14.6,
2025-03-16T04:26:07.237000+00:00,9693,15.2,1254,22,3,15.2,
2025-03-16T04:26:11.014000+00:00,9693,16.9,1254,23,3,16.9,
2025-03-16T04:26:12.947000+00:00,9693,16.1,1254,44,3,16.1,
2025-03-16T04:26:14.535000+00:00,9693,15.7,1254,10,3,15.7,
2025-03-16T04:26:16.239000+00:00,9693,16.2,1254,14,3,16.2,
2025-03-16T04:26:18.773000+00:00,9693,16.0,1254,18,3,16.0,
2025-03-16T04:26:20.410000+00:00,9693,15.9,1254,27,3,15.9,
2025-03-16T04:26:22.648000+00:00,9693,16.3,1254,12,3,16.3,
2025-03-16T04:26:24.517000+00:00,9693,16.3,1254,5,3,16.3,
2025-03-16T04:26:26.647000+00:00,9693,16.4,1254,31,3,16.4,
2025-03-16T04:26:29.150000+00:00,9693,16.3,1254,30,3,16.3,
2025-03-16T04:26:30.064000+00:00,9693,16.3,1254,87,3,16.3,
2025-03-16T04:28:30.190000+00:00,9693,12.8,1254,4,4,12.8,
2025-03-16T04:28:32.243000+00:00,9693,12.9,1254,1,4,12.9,
2025-03-16T04:28:33.914000+00:00,9693,12.8,1254,81,4,12.8,
2025-03-16T04:28:37.172000+00:00,9693,13.6,1254,63,4,13.6,
2025-03-16T04:28:39.089000+00:00,9693,14.1,1254,16,4,14.1,
2025-03-16T04:28:42.407000+00:00,9693,13.6,1254,22,4,13.6,
2025-03-16T04:28:44.788000+00:00,9693,14.2,1254,23,4,14.2,
2025-03-16T04:28:47.101000+00:00,9693,14.7,1254,44,4,14.7,
2025-03-16T04:28:49.811000+00:00,9693,14.7,1254,10,4,14.7,
2025-03-16T04:28:51.748000+00:00,9693,15.0,1254,14,4,15.0,
2025-03-16T04:28:54.348000+00:00,9693,14.4,1254,18,4,14.4,
2025-03-16T04:28:56.162000+00:00,9693,14.1,1254,27,4,14.1,
2025-03-16T04:28:57.988000+00:00,9693,13.9,1254,12,4,13.9,
2025-03-16T04:29:00.339000+00:00,9693,14.2,1254,5,4,14.2,
2025-03-16T04:29:08.858000+00:00,9693,19.649,1254,31,4,19.649,2.5
2025-03-16T04:29:09.440000+00:00,9693,18.88,1254,30,4,18.88,2.5
2025-03-16T04:29:15.713000+00:00,9693,22.494,1254,87,4,22.494,2.4
2025-03-16T05:15:54.883000+00:00,9693,18.997,1254,22,33,18.997,2.6
2025-03-16T05:15:55.546000+00:00,9693,18.573,1254,23,33,18.573,2.7
2025-03-16T05:15:57.301000+00:00,9693,18.526,1254,44,33,18.526,2.4
2025-03-16T05:16:00.331000+00:00,9693,19.589,1254,10,33,19.589,3.6
2025-03-16T05:16:04.800000+00:00,9693,18.912,1254,12,33,18.912,2.7
2025-03-16T05:16:26.408000+00:00,9693,18.802,1254,18,33,18.802,2.8
2025-03-16T05:16:36.934000+00:00,9693,21.123,1254,27,33,21.123,5.1
2025-03-16T05:16:41.267000+00:00,9693,18.464,1254,4,34,18.464,2.7
2025-03-16T05:16:45.940000+00:00,9693,24.073,1254,5,33,24.073,5.6
2025-03-16T05:16:49.493000+00:00,9693,19.719,1254,81,34,19.719,3.8
2025-03-16T05:16:53.230000+00:00,9693,20.067,1254,30,33,20.067,2.9
2025-03-16T05:17:05.874000+00:00,9693,18.7,1254,1,34,18.7,2.7
2025-03-16T05:17:27.880000+00:00,9693,19.125,1254,63,34,19.125,2.6
2025-03-16T05:17:35.896000+00:00,9693,18.154,1254,16,34,18.154,2.3
2025-03-16T05:30:19.227000+00:00,9693,18.778,1254,31,39,18.778,2.8
2025-03-16T05:30:28.080000+00:00,9693,22.441,1254,87,39,22.441,4.9
2025-03-16T05:37:14.711000+00:00,9693,18.031,1254,4,44,18.031,3.1
2025-03-16T05:37:22.212000+00:00,9693,19.378,1254,63,44,19.378,2.7
2025-03-16T05:37:23.180000+00:00,9693,18.952,1254,23,44,18.952,3.5
2025-03-16T05:37:26.634000+00:00,9693,18.901,1254,18,44,18.901,2.8
2025-03-16T05:37:28.705000+00:00,9693,21.946,1254,12,44,21.946,3.0
2025-03-16T05:37:29.199000+00:00,9693,20.209,1254,27,44,20.209,4.0
2025-03-16T05:37:44.745000+00:00,9693,26.214,1254,5,44,26.214,9.3
2025-03-16T05:38:42.285000+00:00,9693,19.85,1254,81,44,19.85,4.1
2025-03-16T05:38:52.612000+00:00,9693,19.37,1254,87,44,19.37,2.8
2025-03-16T05:40:24.422000+00:00,9693,18.721,1254,1,46,18.721,2.5
2025-03-16T05:40:37.586000+00:00,9693,19.482,1254,10,46,19.482,3.3
2025-03-16T05:41:57.402000+00:00,9693,19.858,1254,31,46,19.858,2.6
2025-03-16T05:42:48.260000+00:00,9693,20.802,1254,44,47,20.802,2.4
2025-03-16T05:42:54.048000+00:00,9693,24.528,1254,16,47,24.528,3.2
2025-03-16T05:42:55.649000+00:00,9693,19.312,1254,22,47,19.312,2.4
2025-03-23T07:06:04.340000+00:00,9998,23.385,1255,5,1,23.385,3.3
2025-03-23T07:20:44.723000+00:00,9998,23.138,1255,10,10,23.138,3.1
2025-03-23T07:22:19.754000+00:00,9998,22.519,1255,22,11,22.519,2.1
2025-03-23T07:22:21.968000+00:00,9998,23.114,1255,31,11,23.114,2.8
2025-03-23T07:22:27.138000+00:00,9998,22.793,1255,7,11,22.793,2.7
2025-03-23T07:23:56.527000+00:00,9998,22.675,1255,12,12,22.675,2.7
2025-03-23T07:23:59.507000+00:00,9998,22.896,1255,6,12,22.896,3.0
2025-03-23T07:25:26.243000+00:00,9998,22.388,1255,44,13,22.388,2.4
2025-03-23T07:25:31.444000+00:00,9998,22.454,1255,1,13,22.454,2.2
2025-03-23T07:26:57.345000+00:00,9998,23.938,1255,81,14,23.938,3.8
2025-03-23T07:27:01.311000+00:00,9998,22.324,1255,63,14,22.324,2.4
2025-03-23T07:28:37.122000+00:00,9998,22.213,1255,4,15,22.213,2.2
2025-03-23T07:28:42.400000+00:00,9998,22.1,1255,16,15,22.1,
2025-03-23T07:32:20.876000+00:00,9998,22.721,1255,55,17,22.721,2.7
2025-03-23T07:34:04.511000+00:00,9998,22.536,1255,30,18,22.536,2.5
2025-03-23T07:37:11.948000+00:00,9998,23.362,1255,23,20,23.362,3.3
2025-03-23T07:37:39.728000+00:00,9998,22.959,1255,27,20,22.959,2.7
2025-03-23T07:47:11.720000+00:00,9998,22.808,1255,87,26,22.808,2.9
2025-03-23T07:47:46.464000+00:00,9998,22.79,1255,5,26,22.79,2.6
2025-03-23T07:54:02.377000+00:00,9998,22.355,1255,30,30,22.355,2.5
2025-03-23T07:58:46.021000+00:00,9998,22.234,1255,6,33,22.234,2.5
2025-03-23T08:01:56.370000+00:00,9998,22.583,1255,22,35,22.583,2.3
2025-03-23T08:03:32.324000+00:00,9998,22.995,1255,18,36,22.995,3.2
2025-03-23T08:04:48.706000+00:00,9998,22.364,1255,44,37,22.364,2.3
2025-03-23T08:20:25.204000+00:00,9998,38.102,1255,22,46,38.102,17.6
2025-04-06T05:18:42.712000+00:00,10006,23.724,1256,18,9,23.724,2.6
2025-04-06T05:28:10.894000+00:00,10006,23.382,1256,7,15,23.382,2.5
2025-04-06T05:33:59.151000+00:00,10006,23.184,1256,63,19,23.184,2.3
2025-04-06T05:35:38.006000+00:00,10006,23.037,1256,81,20,23.037,2.1
2025-04-06T05:36:57.801000+00:00,10006,24.397,1256,1,21,24.397,3.3
2025-04-06T05:36:57.957000+00:00,10006,23.222,1256,4,21,23.222,2.3
2025-04-06T05:37:04.066000+00:00,10006,23.346,1256,16,21,23.346,2.4
2025-04-06T05:39:09.192000+00:00,10006,23.515,1256,27,22,23.515,2.6
2025-04-06T05:40:33.084000+00:00,10006,24.834,1256,87,23,24.834,3.9
2025-04-06T05:40:38.849000+00:00,10006,24.181,1256,22,23,24.181,2.9
2025-04-06T05:41:59.678000+00:00,10006,23.093,1256,23,24,23.093,2.6
2025-04-06T05:42:11.438000+00:00,10006,25.708,1256,14,24,25.708,4.7
2025-04-06T05:42:14.929000+00:00,10006,26.041,1256,10,24,26.041,4.8
2025-04-06T05:43:29.773000+00:00,10006,23.333,1256,6,25,23.333,2.4
2025-04-06T05:51:11.930000+00:00,10006,22.937,1256,44,30,22.937,2.2
2025-04-06T05:52:06.619000+00:00,10006,23.608,1256,18,30,23.608,2.7
2025-04-06T05:52:41.258000+00:00,10006,24.38,1256,12,31,24.38,3.1
2025-04-06T05:53:22.493000+00:00,10006,23.419,1256,5,31,23.419,2.6
2025-04-06T05:54:54.863000+00:00,10006,24.464,1256,31,32,24.464,3.5
2025-04-06T05:56:25.345000+00:00,10006,23.662,1256,30,33,23.662,2.9
2025-04-06T05:56:27.204000+00:00,10006,23.337,1256,55,33,23.337,2.6
2025-04-13T15:12:43.873000+00:00,10014,24.2,1257,27,5,24.2,
2025-04-13T15:14:22.192000+00:00,10014,25.265,1257,6,6,25.265,3.5
2025-04-13T15:17:35.761000+00:00,10014,24.876,1257,31,8,24.876,2.6
2025-04-13T15:19:15.767000+00:00,10014,24.791,1257,7,9,24.791,2.8
2025-04-13T15:20:47.938000+00:00,10014,29.822,1257,4,10,29.822,7.7
2025-04-13T15:20:49.907000+00:00,10014,25.033,1257,10,10,25.033,2.8
2025-04-13T15:20:52.266000+00:00,10014,26.518,1257,1,10,26.518,4.7
2025-04-13T15:22:35.432000+00:00,10014,26.493,1257,22,11,26.493,4.2
2025-04-13T15:24:07.047000+00:00,10014,24.807,1257,12,12,24.807,2.5
2025-04-13T15:24:25.037000+00:00,10014,24.611,1257,18,12,24.611,2.4
2025-04-13T15:25:38.508000+00:00,10014,24.044,1257,63,13,24.044,2.2
2025-04-13T15:26:07.068000+00:00,10014,24.143,1257,5,13,24.143,2.2
2025-04-13T15:27:13.344000+00:00,10014,24.498,1257,81,14,24.498,2.3
2025-04-13T15:27:36.042000+00:00,10014,24.6,1257,55,14,24.6,2.9
2025-04-13T15:27:38.565000+00:00,10014,24.562,1257,87,14,24.562,2.9
2025-04-13T15:27:44.924000+00:00,10014,25.242,1257,30,14,25.242,3.1
2025-04-13T15:30:58.785000+00:00,10014,25.394,1257,23,16,25.394,3.6
2025-04-13T15:31:03.591000+00:00,10014,24.826,1257,14,16,24.826,2.7
2025-04-13T15:32:17.130000+00:00,10014,24.802,1257,16,17,24.802,2.6
2025-04-13T15:32:26.694000+00:00,10014,24.34,1257,44,17,24.34,2.3
2025-04-13T15:47:39.342000+00:00,10014,28.067,1257,1,26,28.067,6.2
2025-04-13T15:49:11.397000+00:00,10014,24.832,1257,31,27,24.832,2.7
2025-04-13T15:49:11.833000+00:00,10014,24.506,1257,12,27,24.506,2.8
2025-04-13T15:49:32.563000+00:00,10014,24.2,1257,27,27,24.2,
2025-04-13T15:50:43.738000+00:00,10014,24.958,1257,10,28,24.958,2.8
2025-04-13T15:50:56.202000+00:00,10014,25.093,1257,7,28,25.093,3.1
2025-04-13T15:51:07.542000+00:00,10014,24.64,1257,6,28,24.64,2.9
2025-04-13T15:57:04.064000+00:00,10014,24.9,1257,81,32,24.9,2.9
2025-04-13T15:57:12.763000+00:00,10014,24.1,1257,63,32,24.1,2.4
2025-04-13T15:57:14.330000+00:00,10014,24.241,1257,16,32,24.241,2.4
2025-04-13T15:57:16.814000+00:00,10014,24.035,1257,4,32,24.035,2.3
2025-04-13T15:57:30.119000+00:00,10014,24.35,1257,44,32,24.35,2.1
2025-04-13T15:57:56.692000+00:00,10014,24.315,1257,55,32,24.315,2.6
2025-04-13T15:57:58.398000+00:00,10014,24.771,1257,22,32,24.771,2.4
2025-04-13T15:58:03.317000+00:00,10014,24.895,1257,87,32,24.895,3.5
2025-04-13T15:58:03.712000+00:00,10014,25.99,1257,23,32,25.99,2.6
2025-04-13T15:58:06.819000+00:00,10014,24.693,1257,12,32,24.693,2.9
2025-04-13T15:58:10.059000+00:00,10014,24.846,1257,14,32,24.846,2.6
2025-04-13T15:58:20.848000+00:00,10014,24.191,1257,30,32,24.191,2.3
2025-04-13T15:58:22.181000+00:00,10014,24.592,1257,18,32,24.592,2.8
2025-04-13T15:58:30.418000+00:00,10014,25.396,1257,5,32,25.396,3.3
2025-04-13T16:19:49.065000+00:00,10014,37.116,1257,55,44,37.116,15.1
2025-04-20T17:06:43.644000+00:00,10022,20.571,1258,7,1,20.571,2.5
2025-04-20T17:06:45.644000+00:00,10022,21.512,1258,31,1,21.512,3.1
2025-04-20T17:06:46.504000+00:00,10022,21.854,1258,5,1,21.854,3.4
2025-04-20T17:36:05.973000+00:00,10022,22.095,1258,87,18,22.095,4.2
2025-04-20T17:37:06.014000+00:00,10022,21.388,1258,81,19,21.388,3.4
2025-04-20T17:37:20.145000+00:00,10022,20.399,1258,12,19,20.399,2.3
2025-04-20T17:37:38.585000+00:00,10022,21.891,1258,14,19,21.891,3.9
2025-04-20T17:38:45.260000+00:00,10022,20.329,1258,63,20,20.329,2.4
2025-04-20T17:39:10.227000+00:00,10022,20.534,1258,30,20,20.534,2.5
2025-04-20T17:40:15.987000+00:00,10022,26.03,1258,1,21,26.03,8.3
2025-04-20T17:40:41.796000+00:00,10022,24.148,1258,55,21,24.148,6.4
2025-04-20T17:42:19.024000+00:00,10022,22.135,1258,23,22,22.135,5.0
2025-04-20T17:43:43.458000+00:00,10022,20.144,1258,44,23,20.144,2.1
2025-04-20T17:52:49.740000+00:00,10022,20.131,1258,16,29,20.131,2.0
2025-04-20T17:58:38.095000+00:00,10022,21.521,1258,7,32,21.521,3.6
2025-04-20T18:00:03.353000+00:00,10022,20.441,1258,27,33,20.441,2.3
2025-04-20T18:00:38.881000+00:00,10022,20.427,1258,4,34,20.427,2.6
2025-04-20T18:01:14.102000+00:00,10022,20.827,1258,6,34,20.827,3.1
2025-04-20T18:09:33.789000+00:00,10022,20.487,1258,18,39,20.487,2.5
2025-05-04T20:34:44.021000+00:00,10033,22.188,1259,5,19,22.188,2.2
2025-05-04T20:36:21.748000+00:00,10033,22.317,1259,18,20,22.317,2.5
2025-05-04T20:39:20.295000+00:00,10033,22.115,1259,6,22,22.115,2.3
2025-05-04T20:40:53.467000+00:00,10033,23.162,1259,31,23,23.162,3.0
2025-05-04T20:43:43.128000+00:00,10033,24.383,1259,12,25,24.383,4.4
2025-05-04T20:43:47.326000+00:00,10033,22.415,1259,55,25,22.415,2.9
2025-05-04T20:45:11.303000+00:00,10033,22.501,1259,1,26,22.501,2.7
2025-05-04T20:45:15.024000+00:00,10033,21.906,1259,23,26,21.906,2.5
2025-05-04T20:46:56.575000+00:00,10033,22.56,1259,22,27,22.56,2.3
2025-05-04T20:48:37.887000+00:00,10033,23.104,1259,44,28,23.104,3.4
2025-05-04T20:49:02.324000+00:00,10033,23.602,1259,14,28,23.602,3.6
2025-05-04T20:49:36.837000+00:00,10033,22.439,1259,30,28,22.439,2.5
